,Название вакансии,Зарплата,Требуемые навыки,Теги,Компания,Метро,Адрес,Город,Сфера,Общее название профессии,Опыт работы,Образование,Ссылка,Минимальная зарплата,Максимальная зарплата
6544,Оператор пункта выдачи заказов,от 37050 руб.,['выдача заказов'],Без тега,ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ НОВИКОВ ВАЛЕНТИН ВАДИМОВИЧ,['Лиговский проспект'],"Лиговский проспект,г Санкт-Петербург",Санкт-Петербург,Администратор,Администратор пункта выдачи заказов,без опыта,любое,https://spb.rabota.ru/vacancy/50130609/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,37050,
6545,Процедурная медсестра,50000— 60000 руб.,"['действующий сертификат по специальности ""Сестринское дело""', 'ведение медицинской документации', 'забор биологического материала', 'все виды инъекций', 'забор крови у детей', 'взятие мазков', 'снятие ЭКГ']",Без тега,"ООО ""ЛИДМЕД""","['Пионерская,', 'Комендантский проспект']","Пионерская, Комендантский проспект,г Санкт-Петербург, ул Лидии Зверевой, д 9 к 2",Санкт-Петербург,Работа в сфере медицины,Медицинская сестра,от 1 года,среднее профессиональное,https://spb.rabota.ru/vacancy/50118857/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,50000,60000
6547,Автослесарь,до 100000 руб.,"['ремонт автомобилей', 'техническое обслуживание автомобилей']",['Студентам'],"ООО ""КОНКОРД""",['Академическая'],"Академическая,г Санкт-Петербург, Шафировский пр-кт",Санкт-Петербург,Слесарь,,без опыта,любое,https://spb.rabota.ru/vacancy/50105773/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,,100000
6548,Работник в прачечную,от 45000 руб.,"['влажная уборка', 'уборка помещений', 'уборка офиса', 'сухая и влажная уборка', 'вынос мусора', 'поддержание чистоты и порядка']",Без тега,"ООО ""РЕСЕТА""",['Московская'],"Московская,г Санкт-Петербург, ул Предпортовая, д 8 литера У",Санкт-Петербург,,,без опыта,любое,https://spb.rabota.ru/vacancy/50103574/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,45000,
6549,Сборщик судовой,80000— 106000 руб.,"['чтение чертежей', 'работа с электроинструментом', 'слесарные работы', 'сборочные работы', 'сборка изделий']",Без тега,"ООО ""ПК СК""",['Проспект Ветеранов'],"Проспект Ветеранов,Ленинградская обл, Ломоносовский р-н, тер Южная часть промзоны Горелово, Волхонское шоссе, д 6",Санкт-Петербург,,,от 1 года,среднее профессиональное,https://spb.rabota.ru/vacancy/50102993/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,80000,106000
6550,Инженер по обслуживанию систем вентиляции и кондиционирования,120000— 140000 руб.,нет,Без тега,"ООО ""ГК СОЮЗ""",['Гражданский проспект'],"Гражданский проспект,г Санкт-Петербург, ул Демьяна Бедного, д 3",Санкт-Петербург,Сервисный инженер,Инженер по оборудованию,от 3 лет,среднее профессиональное,https://spb.rabota.ru/vacancy/50073960/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,120000,140000
6551,Продавец электротоваров,45000— 80000 руб.,"['доброжелательность', 'консультирование покупателей']",['Пенсионерам'],"ООО ""ДЕБЮТ""",['Елизаровская'],"Елизаровская,г Санкт-Петербург, пр-кт Обуховской Обороны, д 81",Санкт-Петербург,Работа в торговле,Продавец,без опыта,любое,https://spb.rabota.ru/vacancy/50068699/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,45000,80000
6552,Кондитер,45000— 70000 руб.,"['изготовление тортов', 'приготовление кондитерских изделий']",Без тега,ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ ФЕДОРОВА СВЕТЛАНА ВИКТОРОВНА,['Комендантский проспект'],"Комендантский проспект,г Санкт-Петербург, ул Парашютная, д 38 к 3 стр 1",Санкт-Петербург,Работа в ресторанах,,от 1 года,любое,https://spb.rabota.ru/vacancy/50063480/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,45000,70000
6553,Менеджер по продажам услуг,100000— 500000 руб.,"['ответственность', 'коммуникабельность', 'поиск и привлечение клиентов', 'телефонные переговоры', 'активные продажи', 'подготовка коммерческих предложений', 'увеличение объемов продаж', 'CRM-система', 'поддержание клиентской базы', 'продажи продукта / услуги']",Без тега,"ООО ""АДОП ""АЛЬЯНС""",['Нарвская'],"Нарвская,г Санкт-Петербург, пл Стачек, д 9",Санкт-Петербург,Работа в торговле,Менеджер по продажам,без опыта,любое,https://spb.rabota.ru/vacancy/50049082/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,100000,500000
6555,Помощник флориста,30000— 40000 руб.,"['ответственность', 'пунктуальность', 'стрессоустойчивость', 'умение работать в команде', 'доброжелательность', 'вежливость', 'работа с покупателями', 'консультирование посетителей', 'прием товара', 'составление букетов', 'флористические техники', 'составление композиций', 'уход за растениями', 'уход за горшечными растениями', 'свадебная флористика', 'оформление витрины', 'работа с сухоцветами', 'упаковка подарков', 'уход за срезкой', 'работа с живыми цветами']",['Студентам'],ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ ШОШИТАШВИЛИ ДАВИД ЗУРАБОВИЧ,['Проспект Ветеранов'],"Проспект Ветеранов,г Санкт-Петербург, б-р Новаторов, д 75 к 3",Санкт-Петербург,,,от 1 года,любое,https://spb.rabota.ru/vacancy/49980104/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,30000,40000
6557,Менеджер по маркетплейсам,от 80000 руб.,"['аналитика продаж', 'создание карточек товара']",Без тега,"ООО ""ТИН АВТО""",['Московская'],"Московская,г Санкт-Петербург",Санкт-Петербург,,,от 1 года,любое,https://spb.rabota.ru/vacancy/49973280/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,80000,
6558,Продавец-кассир,от 60000 руб.,"['ответственность', 'пунктуальность', 'исполнительность', 'коммуникабельность', 'умение работать с людьми', 'умение работать в команде', 'обучаемость', 'доброжелательность', 'вежливость', 'работа на кассе', 'проведение инвентаризаций', 'кассовый аппарат', 'общение с клиентами', 'выкладка товара', 'работа в торговом зале', 'продажи', 'обслуживание гостей', 'уборка рабочей зоны', 'приготовление кофе', 'работа с пластиковыми картами', 'обслуживание покупателей', 'ведение кассовых операций', 'консультирование покупателей', 'участие в проведение инвентаризаций', 'умение продавать', 'Работа в команде', 'продажа']",Без тега,"Пекарня ""Хлебник"" (ИП Корсаков Д.В.)",['Ломоносовская'],"Ломоносовская,г Санкт-Петербург, ул Ивановская, д 9/75",Санкт-Петербург,Работа в торговле,Продавец,без опыта,любое,https://spb.rabota.ru/vacancy/49971695/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,60000,
6559,Менеджер по продажам офисной мебели,75000— 125000 руб.,нет,Без тега,АРЕСМЕБЕЛЬ,['Московская'],"Московская,г Санкт-Петербург, пл Конституции, д 7",Санкт-Петербург,Продавец-консультант мебели,Продавец офисной мебели,от 1 года,любое,https://spb.rabota.ru/vacancy/49960025/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,75000,125000
6560,Сотрудник ресторана,60000— 80000 руб.,"['стрессоустойчивость', 'обслуживание гостей', 'Общественное питание']",['Студентам'],Ресторан SUBWAY,['Горьковская'],"Горьковская,г Санкт-Петербург, ул Малая Посадская, д 17 литера А",Санкт-Петербург,,,без опыта,любое,https://spb.rabota.ru/vacancy/49901838/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,60000,80000
6561,Программист 1С,по договоренности,"['1С:Управление торговлей', 'сертификат 1С «Профессионал»', 'доработка конфигураций 1С', 'типовые конфигурации 1С', 'администрирование 1С']",Без тега,ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ МАНАХИМОВ ДЕНИС МИХАЙЛОВИЧ,['Ладожская'],"Ладожская,г Санкт-Петербург, шоссе Революции, д 69 литера В",Санкт-Петербург,Работа в сфере IT,Программист,от 1 года,любое,https://spb.rabota.ru/vacancy/49900384/?methodRecommendationType=by_filter&methodRecommendationName=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D0%B5,,
